      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
    284.811     6.7926    34.9138    27.3796 1.3431e-01    -0.0010      0.590    1482.45   82.20744    7.97367 0.0000e+00
    284.761     6.7926    34.9136    27.3794 1.3431e-01    -0.0010      0.590    1482.45   82.20036    7.97299 0.0000e+00
    284.725     6.7926    34.9138    27.3796 1.3431e-01     0.0027      0.579    1482.45   82.19377    7.97234 0.0000e+00
    284.680     6.7926    34.9142    27.3799 1.3431e-01     0.0063      0.568    1482.45   82.18743    7.97171 0.0000e+00
    284.648     6.7927    34.9141    27.3798 1.3431e-01     0.0063      0.560    1482.45   82.18156    7.97111 0.0000e+00
    284.612     6.7931    34.9138    27.3795 1.3431e-01     0.0051      0.557    1482.45   82.11133    7.96425 0.0000e+00
    284.574     6.7931    34.9141    27.3797 1.3431e-01     0.0039      0.557    1482.45   82.16280    7.96923 0.0000e+00
    284.512     6.7932    34.9138    27.3795 1.3431e-01     0.0027      0.557    1482.45   82.15799    7.96875 0.0000e+00
    284.462     6.7932    34.9140    27.3796 1.3431e-01     0.0014      0.557    1482.45   82.15367    7.96832 0.0000e+00
    284.449     6.7931    34.9140    27.3796 1.3431e-01     0.0014      0.553    1482.45   82.15010    7.96800 0.0000e+00
    284.424     6.7932    34.9140    27.3796 1.3431e-01     0.0014      0.549    1482.45   82.08209    7.96138 0.0000e+00
    284.349     6.7934    34.9137    27.3794 1.3431e-01     0.0014      0.549    1482.45   82.07921    7.96109 0.0000e+00
    284.317     6.7931    34.9140    27.3796 1.3431e-01     0.0027      0.549    1482.45   82.06926    7.96016 0.0000e+00
    284.286     6.7932    34.9140    27.3797 1.3431e-01     0.0014      0.546    1482.45   82.06857    7.96006 0.0000e+00
    284.236     6.7934    34.9138    27.3794 1.3431e-01     0.0002      0.549    1482.45   82.06009    7.95923 0.0000e+00
    284.161     6.7932    34.9138    27.3795 1.3431e-01     0.0002      0.553    1482.44   82.05208    7.95848 0.0000e+00
    284.149     6.7934    34.9140    27.3796 1.3431e-01    -0.0010      0.557    1482.44   82.05401    7.95863 0.0000e+00
    284.136     6.7932    34.9139    27.3796 1.4652e-01    -0.0010      0.553    1482.44   82.04837    7.95811 0.0000e+00
    284.073     6.7929    34.9140    27.3797 1.3431e-01    -0.0022      0.549    1482.44   82.04291    7.95764 0.0000e+00
    284.016     6.7929    34.9136    27.3794 1.4652e-01    -0.0022      0.546    1482.44   82.03819    7.95720 0.0000e+00
    283.986     6.7929    34.9135    27.3793 1.3431e-01    -0.0010      0.549    1482.44   82.03442    7.95683 0.0000e+00
    283.962     6.7927    34.9140    27.3797 1.4652e-01     0.0002      0.549    1482.44   82.03142    7.95655 0.0000e+00
    283.923     6.7929    34.9136    27.3794 1.3431e-01     0.0002      0.557    1482.44   82.02893    7.95630 0.0000e+00
    283.860     6.7927    34.9136    27.3794 1.3431e-01     0.0014      0.560    1482.44   82.02691    7.95614 0.0000e+00
    283.804     6.7927    34.9140    27.3797 1.3431e-01     0.0027      0.560    1482.44   82.02562    7.95600 0.0000e+00
    283.824     6.7926    34.9139    27.3796 1.3431e-01     0.0027      0.560    1482.44   82.02585    7.95605 0.0000e+00
    283.749     6.7926    34.9137    27.3795 1.3431e-01     0.0027      0.557    1482.43   82.02576    7.95605 0.0000e+00
    283.699     6.7927    34.9136    27.3794 1.4652e-01     0.0051      0.553    1482.43   82.02659    7.95611 0.0000e+00
    283.674     6.7926    34.9143    27.3799 1.3431e-01     0.0063      0.553    1482.43   82.02842    7.95628 0.0000e+00
    283.624     6.7927    34.9135    27.3793 1.3431e-01     0.0075      0.546    1482.43   82.03063    7.95651 0.0000e+00
    283.566     6.7926    34.9137    27.3795 1.3431e-01     0.0075      0.546    1482.43   82.03349    7.95680 0.0000e+00
    283.536     6.7927    34.9136    27.3794 1.3431e-01     0.0063      0.542    1482.43   82.03729    7.95715 0.0000e+00
    283.511     6.7924    34.9140    27.3797 1.3431e-01     0.0063      0.542    1482.43   82.04189    7.95763 0.0000e+00
    283.448     6.7926    34.9136    27.3794 1.3431e-01     0.0039      0.546    1482.43   82.04673    7.95809 0.0000e+00
    283.403     6.7923    34.9136    27.3795 1.3431e-01     0.0039      0.546    1482.43   82.05250    7.95870 0.0000e+00
    283.386     6.7927    34.9135    27.3793 1.3431e-01     0.0027      0.557    1482.43   81.99454    7.95301 0.0000e+00
    283.323     6.7927    34.9137    27.3795 1.4652e-01     0.0027      0.557    1482.43   82.05815    7.95916 0.0000e+00
    283.260     6.7929    34.9139    27.3796 1.4652e-01     0.0027      0.553    1482.43   82.06609    7.95990 0.0000e+00
    283.248     6.7926    34.9143    27.3799 1.4652e-01     0.0027      0.557    1482.43   82.07531    7.96083 0.0000e+00
    283.203     6.7927    34.9139    27.3797 1.4652e-01     0.0039      0.553    1482.43   82.08482    7.96174 0.0000e+00
    283.123     6.7926    34.9140    27.3797 1.4652e-01     0.0063      0.553    1482.42   82.08606    7.96188 0.0000e+00
    283.098     6.7929    34.9139    27.3796 1.3431e-01     0.0063      0.553    1482.43   82.08817    7.96203 0.0000e+00
    283.060     6.7929    34.9138    27.3795 1.3431e-01     0.0075      0.553    1482.42   82.09053    7.96227 0.0000e+00
    283.029     6.7931    34.9141    27.3797 1.3431e-01     0.0063      0.549    1482.42   82.09328    7.96249 0.0000e+00
    282.985     6.7931    34.9140    27.3796 1.3431e-01     0.0051      0.546    1482.42   82.10489    7.96362 0.0000e+00
    282.936     6.7931    34.9137    27.3794 1.3431e-01     0.0051      0.549    1482.42   82.10850    7.96398 0.0000e+00
    282.852     6.7927    34.9140    27.3797 1.4652e-01     0.0039      0.557    1482.42   82.11214    7.96438 0.0000e+00
    282.897     6.7929    34.9137    27.3795 1.3431e-01     0.0014      0.560    1482.42   82.11742    7.96487 0.0000e+00
    282.811     6.7927    34.9135    27.3793 1.4652e-01     0.0051      0.560    1482.42   82.13032    7.96617 0.0000e+00
    282.773     6.7923    34.9138    27.3796 1.3431e-01     0.0051      0.568    1482.42   82.13583    7.96678 0.0000e+00
    282.714     6.7923    34.9141    27.3799 1.4652e-01     0.0063      0.564    1482.42   82.14142    7.96730 0.0000e+00
    282.684     6.7921    34.9138    27.3796 1.3431e-01     0.0063      0.564    1482.42   82.14768    7.96796 0.0000e+00
    282.648     6.7923    34.9141    27.3798 1.3431e-01     0.0075      0.564    1482.42   82.15417    7.96854 0.0000e+00
    282.590     6.7923    34.9140    27.3797 1.3431e-01     0.0075      0.560    1482.41   82.16079    7.96919 0.0000e+00
    282.535     6.7924    34.9138    27.3796 1.4652e-01     0.0075      0.553    1482.41   82.15916    7.96901 0.0000e+00
    282.498     6.7927    34.9135    27.3793 1.3431e-01     0.0063      0.557    1482.41   82.16631    7.96966 0.0000e+00
    282.472     6.7924    34.9145    27.3802 1.3431e-01     0.0063      0.564    1482.41   82.17400    7.97041 0.0000e+00
    282.415     6.7932    34.9135    27.3793 1.3431e-01     0.0051      0.590    1482.41   82.24618    7.97732 0.0000e+00
    282.360     6.7934    34.9140    27.3796 1.3431e-01     0.0063      0.612    1482.41   82.26212    7.97881 0.0000e+00
    282.360     6.7940    34.9144    27.3799 1.3431e-01     0.0063      0.604    1482.42   82.20537    7.97317 0.0000e+00
    282.314     6.7945    34.9145    27.3798 1.3431e-01     0.0075      0.586    1482.42   82.20447    7.97299 0.0000e+00
    282.260     6.7951    34.9145    27.3798 1.3431e-01     0.0063      0.579    1482.42   82.20348    7.97278 0.0000e+00
    282.285     6.7953    34.9142    27.3795 1.3431e-01     0.0039      0.571    1482.42   82.26799    7.97902 0.0000e+00
    282.127     6.7954    34.9138    27.3792 1.3431e-01     0.0051      0.568    1482.42   82.20927    7.97332 0.0000e+00
    282.147     6.7954    34.9140    27.3793 1.3431e-01     0.0039      0.564    1482.42   82.20880    7.97327 0.0000e+00
    282.097     6.7950    34.9143    27.3796 1.3431e-01     0.0014      0.571    1482.42   82.20764    7.97322 0.0000e+00
    282.089     6.7953    34.9142    27.3795 1.3431e-01     0.0027      0.579    1482.42   82.20683    7.97310 0.0000e+00
    282.009     6.7953    34.9142    27.3795 1.3431e-01     0.0039      0.579    1482.42   82.20528    7.97293 0.0000e+00
    281.976     6.7954    34.9139    27.3793 1.3431e-01     0.0039      0.586    1482.42   82.26883    7.97909 0.0000e+00
    282.023     6.7955    34.9140    27.3793 1.3431e-01     0.0051      0.575    1482.42   82.27656    7.97983 0.0000e+00
    281.910     6.7953    34.9141    27.3794 1.3431e-01     0.0051      0.564    1482.42   82.21767    7.97415 0.0000e+00
    281.863     6.7951    34.9139    27.3793 1.3431e-01     0.0075      0.568    1482.41   82.28043    7.98027 0.0000e+00
    281.835     6.7948    34.9136    27.3791 1.3431e-01     0.0075      0.582    1482.41   82.28671    7.98096 0.0000e+00
    281.796     6.7948    34.9137    27.3792 1.4652e-01     0.0039      0.582    1482.41   82.29251    7.98151 0.0000e+00
    281.738     6.7945    34.9141    27.3795 1.3431e-01     0.0014      0.579    1482.41   82.23319    7.97580 0.0000e+00
    281.722     6.7945    34.9141    27.3795 1.4652e-01     0.0014      0.575    1482.41   82.29520    7.98181 0.0000e+00
    281.688     6.7947    34.9140    27.3794 1.3431e-01     0.0027      0.571    1482.41   82.30034    7.98229 0.0000e+00
    281.622     6.7948    34.9142    27.3796 1.4652e-01     0.0039      0.564    1482.41   82.30479    7.98268 0.0000e+00
    281.597     6.7951    34.9142    27.3796 1.4652e-01     0.0039      0.564    1482.41   82.30931    7.98306 0.0000e+00
    281.589     6.7953    34.9146    27.3798 1.4652e-01     0.0027      0.564    1482.41   82.31367    7.98343 0.0000e+00
    281.509     6.7961    34.9143    27.3795 1.3431e-01     0.0039      0.564    1482.41   82.25226    7.97735 0.0000e+00
    281.489     6.7962    34.9147    27.3798 1.4652e-01     0.0051      0.564    1482.41   82.31250    7.98314 0.0000e+00
    281.447     6.7965    34.9144    27.3795 1.4652e-01     0.0051      0.564    1482.41   82.31581    7.98342 0.0000e+00
    281.359     6.7967    34.9141    27.3792 1.3431e-01     0.0051      0.564    1482.41   82.31829    7.98364 0.0000e+00
    281.351     6.7965    34.9141    27.3793 1.3431e-01     0.0051      0.560    1482.41   82.24812    7.97687 0.0000e+00
    281.348     6.7964    34.9142    27.3794 1.4652e-01     0.0051      0.564    1482.41   82.30720    7.98262 0.0000e+00
    281.263     6.7967    34.9138    27.3790 1.3431e-01     0.0039      0.568    1482.41   82.30866    7.98272 0.0000e+00
    281.210     6.7964    34.9140    27.3792 1.4652e-01     0.0014      0.568    1482.41   82.31021    7.98292 0.0000e+00
    281.163     6.7962    34.9140    27.3793 1.3431e-01     0.0002      0.564    1482.41   82.31146    7.98307 0.0000e+00
    281.196     6.7961    34.9140    27.3792 1.3431e-01     0.0014      0.557    1482.41   82.24862    7.97701 0.0000e+00
    281.110     6.7961    34.9142    27.3794 1.4652e-01     0.0027      0.549    1482.41   82.24081    7.97624 0.0000e+00
    281.063     6.7959    34.9139    27.3792 1.4652e-01     0.0051      0.549    1482.40   82.29804    7.98183 0.0000e+00
    281.035     6.7958    34.9139    27.3792 1.3431e-01     0.0063      0.549    1482.40   82.29879    7.98194 0.0000e+00
    280.988     6.7958    34.9142    27.3794 1.4652e-01     0.0075      0.542    1482.40   82.29899    7.98194 0.0000e+00
    280.947     6.7956    34.9139    27.3793 1.3431e-01     0.0063      0.542    1482.40   82.29891    7.98197 0.0000e+00
    280.887     6.7956    34.9145    27.3797 1.3431e-01     0.0075      0.542    1482.40   82.29828    7.98188 0.0000e+00
    280.872     6.7958    34.9142    27.3794 1.3431e-01     0.0075      0.546    1482.40   82.29776    7.98182 0.0000e+00
    280.837     6.7958    34.9137    27.3791 1.4652e-01     0.0075      0.549    1482.40   82.29670    7.98174 0.0000e+00
    280.784     6.7958    34.9137    27.3790 1.3431e-01     0.0051      0.557    1482.40   82.29510    7.98159 0.0000e+00
    280.726     6.7958    34.9140    27.3793 1.3431e-01     0.0039      0.575    1482.40   82.29311    7.98138 0.0000e+00
    280.696     6.7956    34.9137    27.3790 1.3431e-01     0.0002      0.586    1482.40   82.29109    7.98123 0.0000e+00
    280.649     6.7951    34.9141    27.3794 1.3431e-01     0.0002      0.582    1482.39   82.28859    7.98106 0.0000e+00
    280.596     6.7950    34.9136    27.3791 1.3431e-01     0.0014      0.582    1482.39   82.28564    7.98082 0.0000e+00
    280.563     6.7948    34.9135    27.3790 1.3431e-01     0.0014      0.582    1482.39   82.28255    7.98056 0.0000e+00
    280.535     6.7947    34.9143    27.3796 1.4652e-01     0.0014      0.575    1482.39   82.27917    7.98022 0.0000e+00
    280.475     6.7950    34.9149    27.3801 1.3431e-01     0.0027      0.575    1482.39   82.27505    7.97973 0.0000e+00
    280.421     6.7954    34.9150    27.3802 1.3431e-01     0.0027      0.582    1482.39   82.27925    7.98005 0.0000e+00
    280.400     6.7962    34.9150    27.3800 1.3431e-01     0.0039      0.586    1482.39   82.28374    7.98034 0.0000e+00
    280.358     6.7967    34.9152    27.3801 1.3431e-01     0.0039      0.586    1482.40   82.27946    7.97982 0.0000e+00
    280.312     6.7969    34.9144    27.3795 1.3431e-01     0.0051      0.575    1482.40   82.27481    7.97938 0.0000e+00
    280.272     6.7970    34.9145    27.3795 1.3431e-01     0.0051      0.568    1482.40   82.26989    7.97886 0.0000e+00
    280.212     6.7972    34.9140    27.3791 1.3431e-01     0.0027      0.564    1482.39   82.27302    7.97917 0.0000e+00
    280.172     6.7974    34.9137    27.3789 1.3431e-01     0.0002      0.568    1482.39   82.26776    7.97864 0.0000e+00
    280.174     6.7970    34.9140    27.3792 1.3431e-01     0.0002      0.575    1482.39   82.26265    7.97819 0.0000e+00
    280.122     6.7970    34.9143    27.3794 1.3431e-01     0.0014      0.568    1482.39   82.25660    7.97759 0.0000e+00
    280.074     6.7972    34.9140    27.3791 1.3431e-01     0.0027      0.560    1482.39   82.25022    7.97696 0.0000e+00
    279.996     6.7970    34.9141    27.3792 1.3431e-01     0.0027      0.557    1482.39   82.24321    7.97630 0.0000e+00
    279.999     6.7972    34.9142    27.3793 1.3431e-01     0.0002      0.557    1482.39   82.24529    7.97647 0.0000e+00
    279.938     6.7972    34.9143    27.3794 1.4652e-01     0.0027      0.560    1482.39   82.24671    7.97660 0.0000e+00
    279.860     6.7974    34.9142    27.3793 1.4652e-01     0.0027      0.560    1482.39   82.23932    7.97586 0.0000e+00
    279.875     6.7974    34.9145    27.3795 1.4652e-01     0.0039      0.557    1482.39   82.24120    7.97603 0.0000e+00
    279.821     6.7974    34.9141    27.3792 1.3431e-01     0.0039      0.553    1482.39   82.24236    7.97616 0.0000e+00
    279.775     6.7977    34.9144    27.3794 1.3431e-01     0.0051      0.557    1482.39   82.24355    7.97620 0.0000e+00
    279.708     6.7977    34.9144    27.3794 1.3431e-01     0.0051      0.557    1482.39   82.23595    7.97546 0.0000e+00
    279.675     6.7978    34.9143    27.3792 1.3431e-01     0.0039      0.557    1482.39   82.23697    7.97555 0.0000e+00
    279.648     6.7978    34.9142    27.3792 1.3431e-01     0.0051      0.560    1482.39   82.23806    7.97566 0.0000e+00
    279.584     6.7977    34.9139    27.3789 1.4652e-01     0.0063      0.564    1482.39   82.23877    7.97576 0.0000e+00
    279.562     6.7974    34.9138    27.3789 1.3431e-01     0.0051      0.560    1482.38   82.23996    7.97595 0.0000e+00
    279.509     6.7977    34.9136    27.3787 1.4652e-01     0.0027      0.560    1482.38   82.24073    7.97596 0.0000e+00
    279.499     6.7975    34.9142    27.3792 1.3431e-01     0.0027      0.560    1482.38   82.23342    7.97526 0.0000e+00
    279.437     6.7977    34.9139    27.3789 1.3431e-01     0.0014      0.575    1482.38   82.23378    7.97528 0.0000e+00
    279.359     6.7975    34.9141    27.3791 1.3431e-01     0.0002      0.593    1482.38   82.23401    7.97533 0.0000e+00
    279.374     6.7977    34.9135    27.3787 1.4652e-01     0.0002      0.615    1482.38   82.23518    7.97544 0.0000e+00
    279.296     6.7972    34.9143    27.3793 1.3431e-01    -0.0010      0.615    1482.38   82.22684    7.97468 0.0000e+00
    279.274     6.7970    34.9142    27.3793 1.3431e-01     0.0002      0.601    1482.38   82.22732    7.97475 0.0000e+00
    279.236     6.7969    34.9143    27.3794 1.3431e-01     0.0002      0.586    1482.38   82.22762    7.97480 0.0000e+00
    279.196     6.7972    34.9143    27.3793 1.3431e-01     0.0002      0.575    1482.38   82.22785    7.97477 0.0000e+00
    279.136     6.7974    34.9142    27.3793 1.3431e-01     0.0002      0.579    1482.38   82.22789    7.97475 0.0000e+00
    279.087     6.7972    34.9145    27.3795 1.3431e-01    -0.0010      0.579    1482.38   82.21946    7.97395 0.0000e+00
    279.083     6.7972    34.9139    27.3790 1.3431e-01     0.0002      0.579    1482.38   82.21117    7.97318 0.0000e+00
    279.037     6.7969    34.9141    27.3792 1.3431e-01     0.0002      0.586    1482.37   82.21072    7.97318 0.0000e+00
    278.987     6.7970    34.9142    27.3793 1.3431e-01     0.0002      0.597    1482.37   82.21017    7.97309 0.0000e+00
    278.934     6.7972    34.9144    27.3794 1.3431e-01     0.0039      0.601    1482.37   82.20959    7.97299 0.0000e+00
    278.899     6.7974    34.9144    27.3794 1.3431e-01     0.0039      0.593    1482.37   82.20920    7.97293 0.0000e+00
    278.860     6.7976    34.9142    27.3792 1.3431e-01     0.0027      0.586    1482.37   82.20877    7.97286 0.0000e+00
    278.797     6.7978    34.9148    27.3796 1.3431e-01     0.0027      0.586    1482.37   82.20807    7.97272 0.0000e+00
    278.749     6.7983    34.9145    27.3794 1.3431e-01     0.0039      0.590    1482.38   82.20750    7.97258 0.0000e+00
    278.711     6.7985    34.9147    27.3795 1.3431e-01     0.0027      0.593    1482.38   82.27164    7.97877 0.0000e+00
    278.671     6.7989    34.9143    27.3791 1.3431e-01     0.0039      0.582    1482.38   82.27908    7.97942 0.0000e+00
    278.624     6.7988    34.9144    27.3792 1.3431e-01     0.0039      0.575    1482.37   82.22160    7.97386 0.0000e+00
    278.611     6.7989    34.9141    27.3789 1.3431e-01     0.0051      0.568    1482.37   82.28533    7.98004 0.0000e+00
    278.585     6.7986    34.9146    27.3794 1.3431e-01     0.0051      0.564    1482.37   82.29231    7.98075 0.0000e+00
    278.523     6.7988    34.9142    27.3790 1.3431e-01     0.0063      0.560    1482.37   82.29852    7.98133 0.0000e+00
    278.498     6.7988    34.9139    27.3788 1.3431e-01     0.0051      0.560    1482.37   82.30480    7.98196 0.0000e+00
    278.422     6.7987    34.9142    27.3791 1.3431e-01     0.0039      0.571    1482.37   82.31019    7.98249 0.0000e+00
    278.398     6.7986    34.9141    27.3790 1.3431e-01     0.0039      0.582    1482.37   82.31580    7.98305 0.0000e+00
    278.348     6.7985    34.9142    27.3791 1.3431e-01     0.0039      0.582    1482.37   82.32080    7.98356 0.0000e+00
    278.310     6.7988    34.9139    27.3788 1.3431e-01     0.0063      0.582    1482.37   82.32552    7.98398 0.0000e+00
    278.284     6.7986    34.9143    27.3792 1.3431e-01     0.0051      0.571    1482.37   82.26551    7.97816 0.0000e+00
    278.249     6.7990    34.9141    27.3790 1.3431e-01     0.0039      0.564    1482.37   82.26165    7.97773 0.0000e+00
    278.210     6.7991    34.9138    27.3787 1.3431e-01     0.0039      0.557    1482.37   82.25780    7.97736 0.0000e+00
    278.159     6.7988    34.9145    27.3793 1.3431e-01     0.0027      0.553    1482.37   82.31840    7.98324 0.0000e+00
    278.136     6.7985    34.9148    27.3795 1.3431e-01     0.0039      0.553    1482.37   82.25811    7.97745 0.0000e+00
    278.086     6.7988    34.9144    27.3792 1.3431e-01     0.0039      0.553    1482.37   82.31832    7.98324 0.0000e+00
    278.048     6.7989    34.9145    27.3792 1.3431e-01     0.0039      0.553    1482.37   82.32203    7.98358 0.0000e+00
    277.996     6.7986    34.9150    27.3797 1.3431e-01     0.0027      0.557    1482.36   82.32531    7.98393 0.0000e+00
    277.986     6.7993    34.9143    27.3790 1.3431e-01     0.0014      0.557    1482.37   82.32856    7.98416 0.0000e+00
    277.923     6.7991    34.9143    27.3790 1.4652e-01     0.0014      0.560    1482.36   82.33101    7.98443 0.0000e+00
    277.898     6.7988    34.9145    27.3792 1.4652e-01    -0.0010      0.560    1482.36   82.33353    7.98471 0.0000e+00
    277.822     6.7989    34.9140    27.3789 1.4652e-01    -0.0047      0.564    1482.36   82.33511    7.98487 0.0000e+00
    277.836     6.7988    34.9141    27.3790 1.3431e-01    -0.0035      0.568    1482.36   82.33736    7.98511 0.0000e+00
    277.773     6.7987    34.9143    27.3791 1.3431e-01    -0.0022      0.571    1482.36   82.33842    7.98523 0.0000e+00
    277.723     6.7986    34.9141    27.3790 1.3431e-01     0.0002      0.568    1482.36   82.33928    7.98533 0.0000e+00
    277.674     6.7983    34.9143    27.3792 1.3431e-01     0.0014      0.568    1482.36   82.33982    7.98542 0.0000e+00
    277.659     6.7985    34.9142    27.3791 1.3431e-01     0.0014      0.575    1482.36   82.34033    7.98545 0.0000e+00
    277.586     6.7985    34.9143    27.3792 1.3431e-01     0.0027      0.582    1482.36   82.33990    7.98541 0.0000e+00
    277.549     6.7985    34.9142    27.3791 1.4652e-01     0.0027      0.586    1482.36   82.33951    7.98537 0.0000e+00
    277.511     6.7985    34.9145    27.3793 1.3431e-01     0.0027      0.590    1482.36   82.33876    7.98528 0.0000e+00
    277.497     6.7988    34.9148    27.3795 1.4652e-01     0.0027      0.593    1482.36   82.33789    7.98512 0.0000e+00
    277.434     6.7992    34.9143    27.3791 1.3431e-01     0.0039      0.586    1482.36   82.40069    7.99116 0.0000e+00
    277.373     6.7991    34.9146    27.3793 1.3431e-01     0.0051      0.582    1482.36   82.34203    7.98547 0.0000e+00
    277.323     6.7991    34.9146    27.3793 1.3431e-01     0.0039      0.582    1482.35   82.33944    7.98524 0.0000e+00
    277.323     6.7997    34.9141    27.3788 1.3431e-01     0.0014      0.586    1482.36   82.40150    7.99116 0.0000e+00
    277.248     6.7996    34.9146    27.3793 1.4652e-01     0.0027      0.593    1482.36   82.40589    7.99158 0.0000e+00
    277.222     6.8001    34.9148    27.3793 1.4652e-01     0.0014      0.601    1482.36   82.41002    7.99189 0.0000e+00
    277.185     6.8004    34.9154    27.3798 1.4652e-01     0.0002      0.604    1482.36   82.41337    7.99212 0.0000e+00
    277.148     6.8013    34.9152    27.3795 1.4652e-01     0.0002      0.597    1482.36   82.41595    7.99221 0.0000e+00
    277.085     6.8020    34.9153    27.3794 1.4652e-01    -0.0022      0.593    1482.36   82.41760    7.99225 0.0000e+00
    277.074     6.8023    34.9150    27.3792 1.4652e-01     0.0014      0.593    1482.36   82.48371    7.99862 0.0000e+00
    277.010     6.8019    34.9149    27.3792 1.3431e-01     0.0027      0.590    1482.36   82.42748    7.99323 0.0000e+00
    276.922     6.8017    34.9146    27.3790 1.3431e-01     0.0027      0.582    1482.36   82.42657    7.99320 0.0000e+00
    276.961     6.8015    34.9144    27.3788 1.3431e-01     0.0027      0.575    1482.36   82.42632    7.99323 0.0000e+00
    276.897     6.8007    34.9145    27.3790 1.4652e-01     0.0039      0.575    1482.35   82.42437    7.99317 0.0000e+00
    276.872     6.8007    34.9158    27.3800 1.3431e-01     0.0027      0.597    1482.35   82.42205    7.99289 0.0000e+00
    276.823     6.8023    34.9164    27.3803 1.3431e-01     0.0039      0.604    1482.36   82.48311    7.99848 0.0000e+00
    276.773     6.8046    34.9166    27.3801 1.3431e-01     0.0039      0.593    1482.37   82.42220    7.99214 0.0000e+00
    276.748     6.8066    34.9162    27.3796 1.3431e-01     0.0039      0.579    1482.38   82.42580    7.99215 0.0000e+00
    276.698     6.8068    34.9158    27.3792 1.3431e-01     0.0027      0.568    1482.38   82.49356    7.99869 0.0000e+00
    276.635     6.8072    34.9151    27.3786 1.3431e-01     0.0027      0.564    1482.38   82.49559    7.99887 0.0000e+00
    276.610     6.8070    34.9149    27.3784 1.3431e-01     0.0039      0.571    1482.37   82.50566    7.99988 0.0000e+00
    276.585     6.8065    34.9151    27.3787 1.3431e-01     0.0051      0.579    1482.37   82.51510    8.00088 0.0000e+00
    276.510     6.8066    34.9155    27.3790 1.3431e-01     0.0075      0.575    1482.37   82.52322    8.00163 0.0000e+00
    276.499     6.8067    34.9156    27.3790 1.3431e-01     0.0039      0.575    1482.37   82.53134    8.00240 0.0000e+00
    276.449     6.8069    34.9154    27.3789 1.4652e-01     0.0039      0.579    1482.37   82.53834    8.00305 0.0000e+00
    276.385     6.8067    34.9156    27.3790 1.4652e-01     0.0051      0.586    1482.37   82.54456    8.00367 0.0000e+00
    276.361     6.8070    34.9163    27.3796 1.4652e-01     0.0039      0.590    1482.37   82.55045    8.00415 0.0000e+00
    276.311     6.8073    34.9169    27.3800 1.4652e-01     0.0039      0.593    1482.37   82.55537    8.00454 0.0000e+00
    276.261     6.8081    34.9161    27.3792 1.3431e-01     0.0027      0.601    1482.37   82.55096    8.00401 0.0000e+00
    276.211     6.8085    34.9157    27.3789 1.3431e-01     0.0027      0.604    1482.37   82.54557    8.00344 0.0000e+00
    276.223     6.8086    34.9160    27.3791 1.3431e-01     0.0027      0.593    1482.38   82.53983    8.00284 0.0000e+00
    276.173     6.8087    34.9166    27.3796 1.3431e-01     0.0014      0.582    1482.38   82.54101    8.00291 0.0000e+00
    276.073     6.8097    34.9164    27.3792 1.3431e-01     0.0027      0.579    1482.38   82.53224    8.00188 0.0000e+00
    276.048     6.8100    34.9163    27.3791 1.3431e-01     0.0027      0.579    1482.38   82.53194    8.00180 0.0000e+00
    276.035     6.8100    34.9161    27.3790 1.3431e-01     0.0039      0.579    1482.38   82.53112    8.00174 0.0000e+00
    275.998     6.8099    34.9158    27.3787 1.3431e-01     0.0063      0.579    1482.38   82.52937    8.00161 0.0000e+00
    275.948     6.8098    34.9171    27.3798 1.3431e-01     0.0088      0.586    1482.38   82.59132    8.00755 0.0000e+00
    275.910     6.8127    34.9206    27.3822 1.3431e-01     0.0088      0.593    1482.39   82.53114    8.00100 0.0000e+00
    275.874     6.8186    34.9214    27.3820 1.3431e-01     0.0088      0.597    1482.42   82.59072    8.00565 0.0000e+00
    275.849     6.8228    34.9200    27.3803 1.3431e-01     0.0063      0.601    1482.43   82.52881    7.99895 0.0000e+00
    275.774     6.8245    34.9183    27.3787 1.4652e-01     0.0051      0.604    1482.43   82.52229    7.99810 0.0000e+00
    275.761     6.8245    34.9173    27.3780 1.4652e-01     0.0051      0.604    1482.43   82.51597    7.99754 0.0000e+00
    275.697     6.8236    34.9177    27.3784 1.4652e-01     0.0063      0.608    1482.43   82.57307    8.00321 0.0000e+00
    275.648     6.8240    34.9178    27.3784 1.4652e-01     0.0039      0.601    1482.43   82.57283    8.00311 0.0000e+00
    275.623     6.8252    34.9184    27.3787 1.3431e-01     0.0014      0.593    1482.43   82.57173    8.00277 0.0000e+00
    275.586     6.8263    34.9190    27.3791 1.4652e-01     0.0027      0.579    1482.44   82.56947    8.00230 0.0000e+00
    275.511     6.8277    34.9192    27.3790 1.4652e-01     0.0039      0.571    1482.44   82.56574    8.00168 0.0000e+00
    275.486     6.8291    34.9183    27.3781 1.4652e-01     0.0039      0.564    1482.45   82.56151    8.00105 0.0000e+00
    275.473     6.8292    34.9178    27.3777 1.4652e-01     0.0014      0.564    1482.45   82.49203    7.99433 0.0000e+00
    275.423     6.8283    34.9176    27.3776 1.3431e-01    -0.0010      0.568    1482.44   82.55099    8.00022 0.0000e+00
    275.348     6.8266    34.9179    27.3782 1.4652e-01    -0.0010      0.571    1482.43   82.54424    7.99987 0.0000e+00
    275.335     6.8260    34.9171    27.3776 1.3431e-01     0.0014      0.568    1482.43   82.53697    7.99930 0.0000e+00
