      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
    197.501     7.0277    34.9230    27.3543 1.3431e-01     0.2469      0.571    1481.93   79.03761    7.62453 0.0000e+00
    197.562     7.0277    34.9226    27.3540 1.3431e-01     0.2444      0.571    1481.93   79.03890    7.62468 0.0000e+00
    197.580     7.0279    34.9225    27.3539 1.3431e-01     0.2469      0.571    1481.93   79.03940    7.62471 0.0000e+00
    197.611     7.0276    34.9231    27.3544 1.4652e-01     0.2481      0.575    1481.93   79.03976    7.62476 0.0000e+00
    197.624     7.0276    34.9233    27.3545 1.4652e-01     0.2444      0.579    1481.93   79.03957    7.62474 0.0000e+00
    197.679     7.0276    34.9230    27.3543 1.3431e-01     0.2444      0.571    1481.93   79.03947    7.62474 0.0000e+00
    197.685     7.0276    34.9231    27.3544 1.4652e-01     0.2469      0.568    1481.93   79.03854    7.62465 0.0000e+00
    197.710     7.0276    34.9229    27.3543 1.3431e-01     0.2469      0.568    1481.93   79.03747    7.62455 0.0000e+00
    197.742     7.0276    34.9231    27.3544 1.3431e-01     0.2456      0.564    1481.93   79.03614    7.62442 0.0000e+00
    197.771     7.0274    34.9233    27.3546 1.3431e-01     0.2469      0.564    1481.93   79.03448    7.62427 0.0000e+00
    197.778     7.0276    34.9229    27.3543 1.3431e-01     0.2444      0.575    1481.93   78.96859    7.61791 0.0000e+00
    197.834     7.0276    34.9230    27.3543 1.3431e-01     0.2420      0.604    1481.94   79.02251    7.62311 0.0000e+00
    197.834     7.0276    34.9232    27.3545 1.3431e-01     0.2420      0.637    1481.94   79.01987    7.62284 0.0000e+00
    197.864     7.0276    34.9229    27.3542 1.3431e-01     0.2420      0.637    1481.94   79.01719    7.62260 0.0000e+00
    197.895     7.0276    34.9228    27.3542 1.4652e-01     0.2456      0.615    1481.94   79.01420    7.62232 0.0000e+00
    197.908     7.0273    34.9233    27.3546 1.3431e-01     0.2456      0.601    1481.94   78.94710    7.61587 0.0000e+00
    197.938     7.0274    34.9230    27.3543 1.4652e-01     0.2444      0.593    1481.94   78.99942    7.62091 0.0000e+00
    197.958     7.0274    34.9229    27.3543 1.3431e-01     0.2420      0.582    1481.94   78.93202    7.61441 0.0000e+00
    197.983     7.0274    34.9233    27.3546 1.3431e-01     0.2383      0.575    1481.94   78.92034    7.61326 0.0000e+00
    198.012     7.0276    34.9231    27.3544 1.3431e-01     0.2346      0.568    1481.94   78.90870    7.61212 0.0000e+00
    198.032     7.0277    34.9229    27.3542 1.3431e-01     0.2371      0.564    1481.94   78.96059    7.61711 0.0000e+00
    198.062     7.0277    34.9229    27.3542 1.4652e-01     0.2420      0.560    1481.94   78.96487    7.61752 0.0000e+00
    198.093     7.0277    34.9229    27.3542 1.3431e-01     0.2420      0.557    1481.94   78.96917    7.61794 0.0000e+00
    198.105     7.0276    34.9232    27.3545 1.3431e-01     0.2407      0.557    1481.94   78.97329    7.61835 0.0000e+00
    198.123     7.0277    34.9227    27.3540 1.3431e-01     0.2395      0.564    1481.94   78.96915    7.61795 0.0000e+00
    198.154     7.0277    34.9227    27.3541 1.3431e-01     0.2395      0.597    1481.94   78.96483    7.61753 0.0000e+00
    198.173     7.0276    34.9232    27.3545 1.3431e-01     0.2407      0.608    1481.94   78.96007    7.61707 0.0000e+00
    198.217     7.0276    34.9228    27.3541 1.4652e-01     0.2420      0.597    1481.94   78.95522    7.61663 0.0000e+00
    198.229     7.0274    34.9225    27.3540 1.3431e-01     0.2420      0.597    1481.94   78.95801    7.61694 0.0000e+00
    198.247     7.0273    34.9228    27.3542 1.3431e-01     0.2432      0.593    1481.94   78.96087    7.61722 0.0000e+00
    198.267     7.0268    34.9229    27.3543 1.3431e-01     0.2432      0.590    1481.94   78.96378    7.61759 0.0000e+00
    198.296     7.0266    34.9229    27.3544 1.3431e-01     0.2432      0.582    1481.94   78.95847    7.61710 0.0000e+00
    198.328     7.0269    34.9228    27.3542 1.3431e-01     0.2395      0.575    1481.94   78.96108    7.61731 0.0000e+00
    198.328     7.0266    34.9226    27.3541 1.3431e-01     0.2407      0.571    1481.94   78.89152    7.61066 0.0000e+00
    198.371     7.0266    34.9230    27.3544 1.3431e-01     0.2395      0.593    1481.94   78.94996    7.61628 0.0000e+00
    198.389     7.0263    34.9232    27.3547 1.3431e-01     0.2420      0.645    1481.94   78.95250    7.61656 0.0000e+00
    198.396     7.0266    34.9230    27.3545 1.3431e-01     0.2420      0.681    1481.94   78.89122    7.61061 0.0000e+00
    198.414     7.0266    34.9232    27.3546 1.4652e-01     0.2420      0.667    1481.94   78.94974    7.61625 0.0000e+00
    198.402     7.0270    34.9222    27.3538 1.4652e-01     0.2407      0.637    1481.94   78.88032    7.60954 0.0000e+00
    198.506     7.0266    34.9231    27.3546 1.3431e-01     0.2407      0.608    1481.94   78.93975    7.61528 0.0000e+00
    198.501     7.0268    34.9230    27.3545 1.3431e-01     0.2407      0.586    1481.94   78.87870    7.60937 0.0000e+00
    198.506     7.0268    34.9227    27.3542 1.3431e-01     0.2407      0.575    1481.94   78.87379    7.60892 0.0000e+00
    198.551     7.0268    34.9228    27.3543 1.3431e-01     0.2395      0.571    1481.94   78.93324    7.61465 0.0000e+00
    198.556     7.0268    34.9231    27.3546 1.3431e-01     0.2395      0.568    1481.94   78.93660    7.61495 0.0000e+00
    198.587     7.0268    34.9230    27.3544 1.3431e-01     0.2407      0.560    1481.95   78.87661    7.60917 0.0000e+00
    198.605     7.0268    34.9231    27.3545 1.3431e-01     0.2420      0.560    1481.95   78.93612    7.61491 0.0000e+00
    198.637     7.0269    34.9225    27.3541 1.3431e-01     0.2444      0.557    1481.95   78.94007    7.61529 0.0000e+00
    198.637     7.0268    34.9230    27.3545 1.3431e-01     0.2469      0.553    1481.95   78.88011    7.60951 0.0000e+00
    198.666     7.0271    34.9226    27.3541 1.3431e-01     0.2469      0.549    1481.95   78.94003    7.61525 0.0000e+00
    198.686     7.0268    34.9229    27.3543 1.3431e-01     0.2456      0.546    1481.95   78.88062    7.60957 0.0000e+00
    198.729     7.0268    34.9229    27.3543 1.4652e-01     0.2420      0.549    1481.95   78.94105    7.61540 0.0000e+00
    198.747     7.0268    34.9230    27.3545 1.4652e-01     0.2383      0.553    1481.95   78.94554    7.61582 0.0000e+00
    198.754     7.0266    34.9228    27.3543 1.4652e-01     0.2371      0.560    1481.95   78.94994    7.61628 0.0000e+00
    198.785     7.0265    34.9233    27.3547 1.3431e-01     0.2395      0.571    1481.95   78.95459    7.61674 0.0000e+00
    198.802     7.0265    34.9229    27.3544 1.3431e-01     0.2383      0.579    1481.95   78.95907    7.61718 0.0000e+00
    198.822     7.0266    34.9228    27.3543 1.4652e-01     0.2395      0.575    1481.95   78.96357    7.61760 0.0000e+00
    198.822     7.0265    34.9231    27.3546 1.3431e-01     0.2383      0.568    1481.95   78.96790    7.61803 0.0000e+00
    198.889     7.0268    34.9228    27.3543 1.3431e-01     0.2383      0.557    1481.95   78.97287    7.61847 0.0000e+00
    198.884     7.0266    34.9227    27.3542 1.4652e-01     0.2420      0.553    1481.95   78.97715    7.61892 0.0000e+00
    198.926     7.0261    34.9229    27.3544 1.3431e-01     0.2420      0.557    1481.95   78.97365    7.61865 0.0000e+00
    198.946     7.0255    34.9231    27.3547 1.3431e-01     0.2420      0.560    1481.95   78.97790    7.61916 0.0000e+00
    198.950     7.0253    34.9228    27.3545 1.3431e-01     0.2420      0.557    1481.95   78.98195    7.61959 0.0000e+00
    198.995     7.0248    34.9235    27.3551 1.3431e-01     0.2420      0.557    1481.94   78.98645    7.62008 0.0000e+00
    199.013     7.0253    34.9233    27.3549 1.4652e-01     0.2456      0.553    1481.95   78.99056    7.62040 0.0000e+00
    199.033     7.0258    34.9232    27.3547 1.3431e-01     0.2444      0.549    1481.95   78.98640    7.61992 0.0000e+00
    199.050     7.0261    34.9232    27.3547 1.3431e-01     0.2420      0.553    1481.95   78.99018    7.62023 0.0000e+00
    199.081     7.0263    34.9231    27.3546 1.3431e-01     0.2420      0.549    1481.95   78.98584    7.61978 0.0000e+00
    199.099     7.0265    34.9227    27.3543 1.3431e-01     0.2420      0.549    1481.95   78.98104    7.61932 0.0000e+00
    199.130     7.0265    34.9228    27.3543 1.4652e-01     0.2420      0.549    1481.95   79.03970    7.62497 0.0000e+00
    199.135     7.0266    34.9230    27.3545 1.3431e-01     0.2407      0.549    1481.95   79.05002    7.62593 0.0000e+00
    199.168     7.0268    34.9227    27.3542 1.4652e-01     0.2420      0.546    1481.95   79.06029    7.62691 0.0000e+00
    199.185     7.0266    34.9228    27.3543 1.3431e-01     0.2407      0.549    1481.95   79.07009    7.62788 0.0000e+00
    199.218     7.0266    34.9232    27.3547 1.3431e-01     0.2420      0.549    1481.96   79.01607    7.62264 0.0000e+00
    199.235     7.0268    34.9230    27.3545 1.3431e-01     0.2407      0.557    1481.96   79.08120    7.62891 0.0000e+00
    199.268     7.0268    34.9231    27.3545 1.3431e-01     0.2444      0.560    1481.96   79.09049    7.62980 0.0000e+00
    199.297     7.0266    34.9234    27.3548 1.3431e-01     0.2456      0.564    1481.96   79.09943    7.63067 0.0000e+00
    199.317     7.0270    34.9230    27.3544 1.4652e-01     0.2469      0.560    1481.96   79.10789    7.63145 0.0000e+00
    199.334     7.0266    34.9231    27.3546 1.4652e-01     0.2444      0.557    1481.96   79.11606    7.63229 0.0000e+00
    199.342     7.0269    34.9229    27.3544 1.4652e-01     0.2444      0.557    1481.96   79.12374    7.63299 0.0000e+00
    199.383     7.0266    34.9234    27.3547 1.3431e-01     0.2432      0.560    1481.96   79.13149    7.63377 0.0000e+00
    199.416     7.0268    34.9231    27.3545 1.4652e-01     0.2432      0.560    1481.96   79.07514    7.62832 0.0000e+00
    199.420     7.0268    34.9229    27.3544 1.3431e-01     0.2432      0.560    1481.96   79.13782    7.63438 0.0000e+00
    199.464     7.0266    34.9232    27.3546 1.4652e-01     0.2456      0.560    1481.96   79.13664    7.63428 0.0000e+00
    199.469     7.0268    34.9229    27.3544 1.3431e-01     0.2432      0.560    1481.96   79.14265    7.63484 0.0000e+00
    199.502     7.0268    34.9228    27.3543 1.3431e-01     0.2444      0.557    1481.96   79.08498    7.62928 0.0000e+00
    199.532     7.0266    34.9229    27.3544 1.3431e-01     0.2444      0.549    1481.96   79.07470    7.62831 0.0000e+00
    199.538     7.0266    34.9229    27.3544 1.4652e-01     0.2432      0.546    1481.96   79.13576    7.63420 0.0000e+00
    199.581     7.0263    34.9232    27.3547 1.3431e-01     0.2420      0.549    1481.96   79.06928    7.62783 0.0000e+00
    199.593     7.0266    34.9229    27.3544 1.3431e-01     0.2407      0.557    1481.96   79.06605    7.62748 0.0000e+00
    199.613     7.0266    34.9231    27.3546 1.4652e-01     0.2432      0.560    1481.96   79.05465    7.62637 0.0000e+00
    199.629     7.0263    34.9233    27.3547 1.3431e-01     0.2395      0.560    1481.96   79.04292    7.62528 0.0000e+00
    199.662     7.0265    34.9230    27.3545 1.3431e-01     0.2371      0.564    1481.96   79.03926    7.62491 0.0000e+00
    199.679     7.0263    34.9226    27.3542 1.3431e-01     0.2383      0.568    1481.96   79.03547    7.62460 0.0000e+00
    199.700     7.0263    34.9230    27.3545 1.3431e-01     0.2395      0.568    1481.96   79.02342    7.62342 0.0000e+00
    199.742     7.0263    34.9232    27.3546 1.4652e-01     0.2420      0.564    1481.96   79.01954    7.62303 0.0000e+00
    199.750     7.0261    34.9233    27.3548 1.3431e-01     0.2420      0.557    1481.96   78.95168    7.61651 0.0000e+00
    199.778     7.0263    34.9229    27.3544 1.3431e-01     0.2407      0.557    1481.96   78.93173    7.61458 0.0000e+00
    199.798     7.0261    34.9229    27.3545 1.3431e-01     0.2420      0.575    1481.96   78.92001    7.61347 0.0000e+00
    199.816     7.0261    34.9231    27.3546 1.3431e-01     0.2383      0.586    1481.96   78.90030    7.61156 0.0000e+00
    199.841     7.0261    34.9230    27.3545 1.3431e-01     0.2383      0.586    1481.96   78.88895    7.61047 0.0000e+00
    199.872     7.0261    34.9231    27.3546 1.3431e-01     0.2395      0.575    1481.96   78.87800    7.60941 0.0000e+00
    199.890     7.0261    34.9232    27.3547 1.3431e-01     0.2395      0.568    1481.96   78.86724    7.60837 0.0000e+00
    199.910     7.0261    34.9232    27.3547 1.4652e-01     0.2420      0.557    1481.96   78.85683    7.60736 0.0000e+00
    199.938     7.0263    34.9231    27.3546 1.3431e-01     0.2420      0.549    1481.97   78.84682    7.60638 0.0000e+00
    199.946     7.0261    34.9229    27.3545 1.3431e-01     0.2432      0.549    1481.97   78.83698    7.60546 0.0000e+00
    199.976     7.0261    34.9231    27.3546 1.4652e-01     0.2444      0.553    1481.97   78.76402    7.59841 0.0000e+00
    200.012     7.0263    34.9232    27.3547 1.4652e-01     0.2432      0.553    1481.97   78.74746    7.59678 0.0000e+00
    200.021     7.0261    34.9232    27.3547 1.4652e-01     0.2456      0.553    1481.97   78.73131    7.59525 0.0000e+00
    200.050     7.0263    34.9230    27.3545 1.4652e-01     0.2444      0.553    1481.97   78.71601    7.59376 0.0000e+00
    200.070     7.0261    34.9229    27.3544 1.3431e-01     0.2444      0.553    1481.97   78.70130    7.59237 0.0000e+00
    200.100     7.0261    34.9230    27.3545 1.3431e-01     0.2444      0.553    1481.97   78.68735    7.59102 0.0000e+00
    200.133     7.0263    34.9230    27.3545 1.4652e-01     0.2432      0.557    1481.97   78.67407    7.58972 0.0000e+00
    200.125     7.0258    34.9234    27.3549 1.3431e-01     0.2420      0.557    1481.97   78.66110    7.58852 0.0000e+00
    200.150     7.0261    34.9231    27.3546 1.3431e-01     0.2420      0.560    1481.97   78.64905    7.58732 0.0000e+00
    200.194     7.0258    34.9236    27.3551 1.4652e-01     0.2444      0.557    1481.97   78.63793    7.58628 0.0000e+00
    200.211     7.0260    34.9243    27.3556 1.3431e-01     0.2432      0.560    1481.97   78.62714    7.58517 0.0000e+00
    200.244     7.0266    34.9240    27.3552 1.3431e-01     0.2444      0.568    1481.97   78.61713    7.58412 0.0000e+00
    200.260     7.0268    34.9238    27.3551 1.3431e-01     0.2420      0.579    1481.97   78.61596    7.58399 0.0000e+00
    200.285     7.0270    34.9238    27.3551 1.3431e-01     0.2420      0.582    1481.98   78.61586    7.58394 0.0000e+00
    200.318     7.0271    34.9238    27.3550 1.3431e-01     0.2383      0.575    1481.98   78.55320    7.57787 0.0000e+00
    200.321     7.0269    34.9242    27.3554 1.3431e-01     0.2407      0.571    1481.98   78.54728    7.57732 0.0000e+00
    200.368     7.0271    34.9235    27.3548 1.3431e-01     0.2432      0.623    1481.98   78.53480    7.57611 0.0000e+00
    200.384     7.0269    34.9235    27.3548 1.4652e-01     0.2420      0.810    1481.98   78.53134    7.57581 0.0000e+00
    200.409     7.0269    34.9233    27.3547 1.3431e-01     0.2420      0.967    1481.98   78.59292    7.58176 0.0000e+00
    200.442     7.0268    34.9234    27.3547 1.3431e-01     0.2432      1.000    1481.98   78.53626    7.57632 0.0000e+00
    200.445     7.0268    34.9234    27.3547 1.4652e-01     0.2456      0.912    1481.98   78.53629    7.57632 0.0000e+00
    200.470     7.0266    34.9235    27.3549 1.4652e-01     0.2469      0.810    1481.98   78.53789    7.57650 0.0000e+00
    200.516     7.0265    34.9236    27.3550 1.3431e-01     0.2456      0.736    1481.98   78.54103    7.57682 0.0000e+00
    200.520     7.0266    34.9237    27.3550 1.3431e-01     0.2444      0.689    1481.98   78.54503    7.57718 0.0000e+00
    200.553     7.0265    34.9231    27.3546 1.3431e-01     0.2420      0.652    1481.98   78.54239    7.57698 0.0000e+00
    200.581     7.0265    34.9231    27.3546 1.4652e-01     0.2469      0.648    1481.98   78.54898    7.57761 0.0000e+00
    200.605     7.0265    34.9232    27.3547 1.3431e-01     0.2481      0.674    1481.98   78.55687    7.57837 0.0000e+00
    200.627     7.0265    34.9232    27.3547 1.3431e-01     0.2481      0.700    1481.98   78.56604    7.57925 0.0000e+00
    200.668     7.0263    34.9231    27.3546 1.3431e-01     0.2469      0.689    1481.98   78.56847    7.57952 0.0000e+00
